gen_ip_034.mps.gz,-33249.75691978972,112.199
gen_ip_035.mps.gz,-9091.735513807036,113.309
gen-ip036.mps.gz,-4632.298152873464,112.605
gen_ip_037.mps.gz,-760.1174661342742,112.117
gen_ip_038.mps.gz,-8862.40393395416,113.844
gen_ip_039.mps.gz,2849.4123638986225,113.340
gen_ip_040.mps.gz,2317.9135429676257,112.191
gen_ip_041.mps.gz,8632.789490293586,114.047
gen_ip_042.mps.gz,-10212.62414830849,113.898
gen_ip_046.mps.gz,8295.854463356625,111.844
gen_ip_050.mps.gz,-5280.8518341124345,113.629
gen_ip_052.mps.gz,-2960.9376457649187,111.875
gen-ip054.mps.gz,6765.209042644034,111.957
gen_ip_056.mps.gz,5257.397105048657,111.754
gen_ip_058.mps.gz,-6605.220638380949,114.180
gen_ip_059.mps.gz,5310.650686167353,114.070
gen_ip_062.mps.gz,-10526.263089095593,112.043
gen_ip_066.mps.gz,-2332.006389587271,114.180
gen_ip_068.mps.gz,-5559.429150371546,113.227
gen_ip_071.mps.gz,2218.337478908916,111.848
gen_ip_072.mps.gz,3021.9840408787945,112.168
gen_ip_076.mps.gz,-6023.494884167268,112.746
gen_ip_077.mps.gz,-5931.32331817741,113.258
gen_ip_080.mps.gz,844.0436754144787,113.500
gen_ip_081.mps.gz,812.984965313456,111.605
gen.mps.gz,112130.04066386049,116.809
genus-sym-g62-2.mps.gz,-54.0,266.164
ger50-17-ptp-pop-3t.mps.gz,3466.323206884063,123.902
ger50-17-trans-pop-3t.mps.gz,3456.2529224828645,155.812
germanrr.mps.gz,45980135.41639882,165.828
germany50-DBM.mps.gz,438028.0,136.645
gesa2-o.mps.gz,25476489.678122617,118.906
gesa3.mps.gz,27833632.450665344,119.152
gfd-schedulen180f7d50m30k18.mps.gz,1.0,768.098
glass4.mps.gz,800002400.0,111.934
glass-sc.mps.gz,14.080295856534109,119.223
gmu-35-40.mps.gz,-2406943.5563428816,116.348
gmu-35-50.mps.gz,-2608070.3157430077,117.684
gmut-75-50.mps.gz,-14182312.66173132,289.398
gmut-76-50.mps.gz,-14173884.188063154,272.590
gmut-77-40.mps.gz,-14173396.636852434,160.570
go19.mps.gz,76.53022243896685,111.848
gr4x6.mps.gz,185.55,111.422
graph20-20-1rand.mps.gz,-37.0,131.016
graph40-20-1rand.mps.gz,-157.0,288.637
graph40-40-1rand.mps.gz,-300.0,689.844
graph40-80-1rand.mps.gz,-512.0,1967.902
graphdraw-domain.mps.gz,12672.0,111.648
graphdraw-gemcutter.mps.gz,4310.0,114.020
graphdraw-grafo2.mps.gz,35762.0,463.754
gsvm2rl3.mps.gz,0.012000000000000012,113.160
gsvm2rl5.mps.gz,0.19999999999999993,114.086
gt2.mps.gz,13460.233074411897,112.406
gus-sch.mps.gz,-1205.7303921568628,130.652
h80x6320.mps.gz,3700.0,121.820
hanoi5.mps.gz,1467.0,150.688
haprp.mps.gz,3665963.2135058064,116.500
harp2.mps.gz,-74353341.50229962,117.879
hgms30.mps.gz,-53349.215497362864,423.535
hgms62.mps.gz,-53416.64990713219,1075.973
hgms-det.mps.gz,-53824.391475988305,140.762
highschool1-aigio.mps.gz,0.0,1632.430
hypothyroid-k1.mps.gz,-2902.852585576977,243.266
ibarra.mps.gz,390.61153877067596,111.805
ic97_potential.mps.gz,3868.0,117.895
ic97_tension.mps.gz,3892.0,115.324
icir97_tension.mps.gz,6302.0,117.516
iis-100-0-cov.mps.gz,16.66666666666666,114.762
iis-bupa-cov.mps.gz,26.497216877543124,118.281
iis-hc-cov.mps.gz,9.517060774198471,127.473
iis-pima-cov.mps.gz,26.620389389112816,145.949
in.mps.gz,57.99999999999996,3446.266
irish-electricity.mps.gz,2546254.563205164,339.035
irp.mps.gz,12123.530222333333,149.316
istanbul-no-cutoff.mps.gz,51.11,167.297
ivu06-big.mps.gz,135.42771825425078,1791.535
ivu06.mps.gz,135.90135263286706,863.785
ivu52.mps.gz,480.25043841429607,381.785
ivu59.mps.gz,884.4569933680139,2676.520
j12016_10_cuts.mps.gz,47.95903292361612,1156.586
